STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/9/42,,,,,5.3,",,X,",26.7,",,X",17.2,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/10/42,,,,,5.3,",,X,",28.3,",,X",17.2,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/11/42,,,,,0,",,X,",23.3,",,X",14.4,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/12/42,,,,,0,",,X,",24.4,",,X",11.7,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/13/42,,,,,0,",,X,",27.8,",,X",14.4,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/14/42,,,,,0,"T,,X,",30,",,X",17.8,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/15/42,,,,,0,"T,,X,",29.4,",,X",19.4,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/16/42,,,,,0,",,X,",27.2,",,X",15.6,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/17/42,,,,,0,",,X,",27.8,",,X",13.9,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/18/42,,,,,0,",,X,",28.9,",,X",15,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/19/42,,,,,0,",,X,",29.4,",,X",16.1,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/20/42,,,,,0,",,X,",32.2,",,X",18.3,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/21/42,,,,,0,",,X,",33.9,",,X",21.7,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/22/42,,,,,12.4,",,X,",33.3,",,X",18.3,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/23/42,,,,,0,",,X,",21.7,",,X",11.1,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/24/42,,,,,0,",,X,",21.1,",,X",8.9,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/25/42,,,,,0,",,X,",23.9,",,X",8.9,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/26/42,,,,,7.1,",,X,",27.8,",,X",12.8,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/27/42,,,,,20.1,",,X,",30.6,",,X",20,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/28/42,,,,,1,",,X,",30.6,",,X",20.6,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/29/42,,,,,0,",,X,",31.7,",,X",21.1,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/30/42,,,,,0,"T,,X,",31.7,",,X",22.8,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/31/42,,,,,0.3,",,X,",31.1,",,X",21.1,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/1/42,,,,,0,",,X,",30.6,",,X",20,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/2/42,,,,,13.5,",,X,",30.6,",,X",18.9,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/3/42,,,,,0,"T,,X,",21.1,",,X",13.9,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/4/42,,,,,0,",,X,",23.9,",,X",12.2,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/5/42,,,,,0,",,X,",24.4,",,X",12.8,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/6/42,,,,,0,",,X,",25,",,X",15,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/7/42,,,,,20.6,",,X,",23.9,",,X",16.7,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/8/42,,,,,18.3,",,X,",23.9,",,X",19.4,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/9/42,,,,,15.2,",,X,",24.4,",,X",18.9,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/10/42,,,,,0,",,X,",25,",,X",16.7,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/11/42,,,,,0,",,X,",29.4,",,X",13.3,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/12/42,,,,,0,"T,,X,",25,",,X",15.6,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/13/42,,,,,0,",,X,",26.7,",,X",12.2,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/14/42,,,,,1.8,",,X,",32.2,",,X",18.3,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/15/42,,,,,24.1,",,X,",31.1,",,X",18.9,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/16/42,,,,,0,",,X,",30.6,",,X",17.8,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/17/42,,,,,0,",,X,",28.3,",,X",19.4,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/18/42,,,,,0,",,X,",31.1,",,X",20.6,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/19/42,,,,,5.6,",,X,",25.6,",,X",12.2,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/20/42,,,,,0,",,X,",17.2,",,X",7.8,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/21/42,,,,,0,"T,,X,",20,",,X",5,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/22/42,,,,,0.3,",,X,",15.6,",,X",6.7,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/23/42,,,,,8.6,",,X,",15.6,",,X",3.9,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/24/42,,,,,0,",,X,",10.6,",,X",1.7,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/25/42,,,,,4.6,",,X,",7.8,",,X",-1.1,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/26/42,,,,,17.5,",,X,",8.3,",,X",4.4,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/27/42,,,,,0,"T,,X,",9.4,",,X",-0.6,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/28/42,,,,,0,",,X,",12.2,",,X",-1.7,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/29/42,,,,,0,",,X,",16.7,",,X",0.6,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/30/42,,,,,0,",,X,",22.8,",,X",7.2,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/1/42,,,,,0,",,0,",27.8,",,0",9.4,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/2/42,,,,,0,"T,,0,",26.7,",,0",12.8,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/3/42,,,,,7.1,",,0,",26.1,",,0",13.3,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/4/42,,,,,0,"T,,0,",18.9,",,0",12.2,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/5/42,,,,,3.6,",,X,",16.7,",,X",9.4,",,X",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/6/42,,,,,0,",,0,",23.9,",,0",7.2,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/7/42,,,,,0,",,0,",23.9,",,0",8.3,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/8/42,,,,,0,",,0,",28.3,",,0",11.1,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/9/42,,,,,0.3,",,0,",19.4,",,0",10.6,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/10/42,,,,,0,",,0,",18.3,",,0",6.7,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/11/42,,,,,0,",,0,",20,",,0",3.9,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/12/42,,,,,0,",,0,",21.1,",,0",7.2,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/13/42,,,,,0,",,0,",18.3,",,0",8.9,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/14/42,,,,,3,",,0,",19.4,",,0",11.7,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/15/42,,,,,6.1,",,0,",13.9,",,0",12.8,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/16/42,,,,,0,"T,,0,",13.9,",,0",11.7,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/17/42,,,,,0,",,0,",19.4,",,0",7.8,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/18/42,,,,,0,",,0,",20,",,0",6.7,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/19/42,,,,,0,",,0,",21.1,",,0",7.2,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/20/42,,,,,0,",,0,",22.8,",,0",6.7,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/21/42,,,,,0,"T,,0,",12.8,",,0",6.7,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/22/42,,,,,4.1,",,0,",6.7,",,0",1.7,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/23/42,,,,,0,"T,,0,",8.3,",,0",-2.2,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/24/42,,,,,0,",,0,",11.1,",,0",-3.9,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/25/42,,,,,0.8,",,0,",7.2,",,0",-2.8,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/26/42,,,,,0,",,0,",2.8,",,0",-5.6,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/27/42,,,,,0,",,0,",7.8,",,0",-4.4,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/28/42,,,,,0,",,0,",15,",,0",-2.2,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/29/42,,,,,0.8,",,0,",16.7,",,0",10,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/30/42,,,,,10.9,",,0,",20,",,0",6.7,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/31/42,,,,,0,",,0,",11.7,",,0",3.3,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/1/42,,,,,11.4,",,0,",8.9,",,0",-0.6,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/2/42,,,,,0,",,0,",6.7,",,0",0.6,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/3/42,,,,,0,",,0,",6.7,",,0",-2.8,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/4/42,,,,,0,"T,,0,",11.7,",,0",-1.1,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/5/42,,,,,11.7,",,0,",10.6,",,0",1.1,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/6/42,,,,,0,",,0,",6.7,",,0",-0.6,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/7/42,,,,,0,",,0,",12.8,",,0",2.8,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/8/42,,,,,0,",,0,",10,",,0",2.8,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/9/42,,,,,31.5,",,0,",17.8,",,0",7.2,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/10/42,,,,,2.8,",,0,",9.4,",,0",-3.3,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/11/42,,,,,0,",,0,",7.8,",,0",-4.4,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/12/42,,,,,0,",,0,",14.4,",,0",-2.2,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/13/42,,,,,0,",,0,",5.6,",,0",-1.7,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/14/42,,,,,0,",,0,",6.7,",,0",-4.4,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/15/42,,,,,0,",,0,",18.3,",,0",2.8,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/16/42,,,,,0,",,0,",18.3,",,0",9.4,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/17/42,,,,,1.3,",,0,",18.3,",,0",3.3,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/18/42,,,,,0,"T,,0,",15.6,",,0",2.8,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/19/42,,,,,0,"T,,0,",22.8,",,0",10.6,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/20/42,,,,,15.2,",,0,",18.9,",,0",6.1,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/21/42,,,,,1.5,",,0,",6.7,",,0",3.3,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/22/42,,,,,1,",,0,",3.9,",,0",1.1,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/23/42,,,,,2,",,0,",5.6,",,0",2.2,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/24/42,,,,,0,"T,,0,",7.2,",,0",3.9,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/25/42,,,,,0,",,0,",12.8,",,0",1.7,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/26/42,,,,,0,"T,,0,",1.7,",,0",-7.8,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/27/42,,,,,0.3,",,0,",0.6,",,0",-9.4,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/28/42,,,,,6.1,",,0,",4.4,",,0",-2.2,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/29/42,,,,,7.9,",,0,",1.1,",,0",-7.2,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/30/42,,,,,1.5,",,0,",0,",,0",-8.3,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/1/42,,,,,0,"T,,0,",0,",,0",-10.6,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/2/42,,,,,0,",,0,",-10,",,0",-18.3,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/3/42,,,,,0,",,0,",-8.9,",,0",-18.9,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/4/42,,,,,0,",,0,",-5,",,0",-12.8,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/5/42,,,,,5.3,",,0,",0.6,",,0",-11.1,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/6/42,,,,,0,"T,,0,",-3.3,",,0",-12.8,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/7/42,,,,,0,",,0,",-3.3,",,0",-13.9,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/8/42,,,,,0,",,0,",0,",,0",-15,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/9/42,,,,,0,",,0,",0.6,",,0",-8.3,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/10/42,,,,,0.3,",,0,",1.7,",,0",-5.6,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/11/42,,,,,0.8,",,0,",-1.1,",,0",-14.4,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/12/42,,,,,0,"T,,0,",-8.9,",,0",-17.8,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/13/42,,,,,0,",,0,",-8.9,",,0",-16.1,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/14/42,,,,,0,"T,,0,",-3.3,",,0",-14.4,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/15/42,,,,,0,"T,,0,",-1.7,",,0",-9.4,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/16/42,,,,,0,",,0,",-6.1,",,0",-15,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/17/42,,,,,6.1,",,0,",2.8,",,0",-7.2,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/18/42,,,,,0,",,0,",-1.7,",,0",-11.7,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/19/42,,,,,3.3,",,0,",-7.8,",,0",-13.9,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/20/42,,,,,2.5,",,0,",-7.2,",,0",-17.2,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/21/42,,,,,0.5,",,0,",0,",,0",-17.2,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/22/42,,,,,1.8,",,0,",1.7,",,0",0,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/23/42,,,,,0,"T,,0,",2.8,",,0",0,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/24/42,,,,,0,",,0,",2.2,",,0",0,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/25/42,,,,,0,"T,,0,",2.2,",,0",0.6,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/26/42,,,,,6.4,",,0,",11.7,",,0",1.7,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/27/42,,,,,39.9,",,0,",12.2,",,0",1.1,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/28/42,,,,,1,",,0,",1.7,",,0",0.6,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/29/42,,,,,1,",,0,",2.2,",,0",0.6,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/30/42,,,,,0,"T,,0,",1.1,",,0",-1.1,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/31/42,,,,,0,",,0,",3.3,",,0",-2.2,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/1/43,,,,,0.8,",,X,",2.8,",,0",-1.1,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/2/43,,,,,0,"T,,0,",2.8,",,0",0,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/3/43,,,,,5.8,",,0,",0,",,0",-4.4,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/4/43,,,,,0,"T,,0,",-4.4,",,0",-13.3,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/5/43,,,,,0,",,0,",-6.1,",,0",-15,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/6/43,,,,,4.6,",,0,",0.6,",,0",-7.8,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/7/43,,,,,1.8,",,0,",-1.1,",,0",-3.9,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/8/43,,,,,0,"T,,0,",-3.9,",,0",-7.8,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/9/43,,,,,3.6,",,0,",-1.1,",,0",-7.2,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/10/43,,,,,0,"T,,0,",-1.1,",,0",-6.7,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/11/43,,,,,0,"T,,0,",-1.1,",,0",-8.3,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/12/43,,,,,0,"T,,0,",-8.3,",,0",-15.6,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/13/43,,,,,0,",,0,",-6.7,",,0",-17.2,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/14/43,,,,,6.6,",,0,",3.9,",,0",-8.3,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/15/43,,,,,3.8,",,0,",0.6,",,0",-12.2,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/16/43,,,,,0,"T,,0,",0,",,0",-5,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/17/43,,,,,1.5,",,0,",-1.1,",,0",-3.9,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/18/43,,,,,7.9,",,0,",-3.3,",,0",-5,",,0",,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,1/19/43,,,,,0,"T,,0,",-5,",,0",-24.4,",,0",,
